Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
804,"Massena Hospital, Inc.",HOSP,Hospital,01/01/1901,1 Hospital Drive,,Massena,New York,13662,3157694234,,,44,Saint Lawrence,3,Central New York Regional Office,,,4402001H,"Massena Hospital, Inc.",1 Hospital Drive,,Massena,New York,13662,"St. Lawrence Health System, Inc.",50 Leroy Street,,Potsdam,New York,13676,Not for Profit Corporation,44.936363,-74.907951,"(44.936363, -74.907951)"
3414,FMS-Southern Manhattan Dialysis Center,DTC,Diagnostic and Treatment Center,11/25/1985,510-526 Avenue of the Americas,,New York,New York,10011,2126756880,2127270821,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002176R,New York Dialysis Services Inc,650 Mcclellan,,Schenectady,New York,12304,,,,,New York,,Business Corporation,40.736973,-73.997025,"(40.736973, -73.997025)"
6902,Carthage High School,,School Based Primary Care Hospital - Critical Access Extension Clinic,01/11/2006,36500 Route 26,,Carthage,New York,13619,3154931000,,,22,Jefferson,3,Central New York Regional Office,Carthage Area Hospital Inc,379,2238700C,Carthage Area Hospital Inc,West Street Rd,,Carthage,New York,13619,,,,,New York,,Not for Profit Corporation,43.988266,-75.644279,"(43.988266, -75.644279)"
10266,Manhattan Reproductive Surgery Center,DTC,Diagnostic and Treatment Center,03/27/2019,"65 Broadway, 21st Floor",,New York,New York,10006,2128180001,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002814R,"Manhattan Reproductive Surgery Center, LLC","65 Broadway, 21st Floor",,New York,New York,10006,,,,,New York,,LLC,,,
1675,The Grand Rehabilitation and Nursing at Queens,NH,Residential Health Care Facility - SNF,08/01/1979,157-15 19th Avenue,,Whitestone,New York,11357,7187460400,,,7096,Queens,5,Metropolitan Area Regional Office - New York City,,,7003404N,"Clearview Operating Co., LLC",157-15 19th Avenue,,Whitestone,New York,11357,,,,,New York,,LLC,40.781315,-73.804703,"(40.781315, -73.804703)"
9996,Downtown Bronx ASC,DTC,Diagnostic and Treatment Center,12/05/2016,951 Brook Avenue,,Bronx,New York,10451,,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000289R,"AMSC, LLC",951 Brook Avenue,,Bronx,New York,10451,,,,,New York,,LLC,40.825321,-73.911774,"(40.825321, -73.911774)"
49,Good Shepherd-Fairview Home Inc,NH,Residential Health Care Facility - SNF,01/01/1901,80 Fairview Avenue,,Binghamton,New York,13904,6077242477,,,3,Broome,3,Central New York Regional Office,,,0301305N,Good Shepherd-Fairview Home Inc,80 Fairview Avenue,,Binghamton,New York,13904,,,,,New York,,Not for Profit Corporation,42.110928,-75.876694,"(42.110928, -75.876694)"
56,"Absolut Center for Nursing and Rehabilitation at Endicott, LLC",NH,Residential Health Care Facility - SNF,02/01/1989,301 Nantucket Drive,,Endicott,New York,13760,6077542705,,,3,Broome,3,Central New York Regional Office,,,0302303N,"Absolut Center for Nursing and Rehabilitation at Endicott, LLC",301 Nantucket Drive,,Endicott,New York,13760,,,,,New York,,LLC,42.112522,-76.056824,"(42.112522, -76.056824)"
299,Elderwood at Grand Island,NH,Residential Health Care Facility - SNF,02/01/1989,2850 Grand Island Blvd,,Grand Island,New York,14072,7167735900,,,14,Erie,1,Western Regional Office - Buffalo,,,1464302N,"2850 Grand Island Boulevard Operating Company, LLC",2850 Grand Island Boulevard,31st Floor,Grand Island,New York,14072,,,,,New York,,LLC,43.039127,-78.979385,"(43.039127, -78.979385)"
9244,Mohawk Valley Endoscopy Center,DTC,Diagnostic and Treatment Center,09/01/2011,116 Business Park Drive,,Utica,New York,13502,3156247070,3153160377,,32,Oneida,3,Central New York Regional Office,,,3202208R,"Mohawk Valley EC, LLC",110 Business Park Drive,,Utica,New York,13502,,,,,New York,,LLC,43.090382,-75.285759,"(43.090382, -75.285759)"
509,Mayfair Care Center,NH,Residential Health Care Facility - SNF,02/01/1979,100 Baldwin Road,,Hempstead,New York,11550,5165387171,5164813688,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2906302N,Mayfair Care Center Inc,100 Baldwin Road,,Hempstead,New York,11550,,,,,New York,,Business Corporation,40.697823,-73.615936,"(40.697823, -73.615936)"
83,The Pines Healthcare & Rehabilitation Centers  Machias Campus,NH,Residential Health Care Facility - SNF,01/01/1901,9822 Route 16,,Machias,New York,14101,7163538516,,,4,Cattaraugus,1,Western Regional Office - Buffalo,,,0469300N,County of Cattaraugus,302 Laurens Street,,Olean,New York,14760,,,,,New York,,County,42.425858,-78.488762,"(42.425858, -78.488762)"
1715,Chapin Home for the Aging,NH,Residential Health Care Facility - SNF,01/01/1901,165-01 Chapin Parkway,,Jamaica,New York,11432,7187392523,,,7096,Queens,5,Metropolitan Area Regional Office - New York City,,,7003351N,Chapin Home for the Aging,165-01 Chapin Parkway,,Jamaica,New York,11432,,,,,New York,,Not for Profit Corporation,40.71431,-73.801186,"(40.71431, -73.801186)"
326,Alice Hyde Medical Center,NH,Residential Health Care Facility - SNF,01/01/1901,45 Sixth Street,,Malone,New York,12953,5184818000,5184818028,,16,Franklin,4,Capital District Regional Office,,,1624000N,Alice Hyde Medical Center,115 Park St,,Malone,New York,12953,,,,,New York,,Not for Profit Corporation,44.857291,-74.290803,"(44.857291, -74.290803)"
1445,Harlem Hospital Center,HOSP,Hospital,01/01/1901,506 Lenox Avenue,,New York,New York,10037,2129391000,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002009H,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,,,,,New York,,Municipality,40.81435,-73.940506,"(40.81435, -73.940506)"
116,Arnot Ogden Medical Center,HOSP,Hospital,01/01/1901,600 Roe Avenue,,Elmira,New York,14905,6077374230,,,7,Chemung,2,Western Regional Office - Rochester,,,0701000H,Arnot Ogden Medical Center,600 Roe Avenue,,Elmira,New York,14901,Arnot Health Inc.,600 Roe Avenue,,Elmira,New York,14905,Not for Profit Corporation,42.099285,-76.826782,"(42.099285, -76.826782)"
1072,Montefiore New Rochelle Hospital,HOSP,Hospital,01/01/1901,16 Guion Place,,New Rochelle,New York,10802,9143653700,9143671516,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,,,5904001H,"Montefiore New Rochelle Hospital, Inc.",16 Guion Place,,New Rochelle,New York,10802,"Montefiore Health System, Inc",111 East 210th Street,,Bronx,New York,10467,Not for Profit Corporation,40.913021,-73.787086,"(40.913021, -73.787086)"
360,FoltsBrook Center for Nursing and Rehabilitation,NH,Residential Health Care Facility - SNF,01/01/1901,104 North Washington Street,,Herkimer,New York,13350,3158666964,,,21,Herkimer,3,Central New York Regional Office,,,2124300N,FoltsCare LLC,104 North Washington Street,,Herkimer,New York,13350,,,,,New York,,LLC,43.026329,-74.984627,"(43.026329, -74.984627)"
1301,Kings County Hospital Center,HOSP,Hospital,01/01/1901,451 Clarkson Avenue,,Brooklyn,New York,11203,7182453901,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001016H,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,,,,,New York,,Municipality,40.655823,-73.944099,"(40.655823, -73.944099)"
557,"Parkview Care and Rehabilitation Center, Inc.",NH,Residential Health Care Facility - SNF,01/01/1901,5353 Merrick Road,,Massapequa,New York,11758,5167981800,5167981821,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2952301N,"Parkview Care and Rehabilitation Center, Inc.",5353 Merrick Road,,Massapequa,New York,11758,,,,,New York,,Business Corporation,40.667854,-73.438622,"(40.667854, -73.438622)"
22,Daughters of Sarah Nursing Center,NH,Residential Health Care Facility - SNF,01/01/1901,180 Washington Ave Ext,,Albany,New York,12203,5184567831,,,1,Albany,4,Capital District Regional Office,,,0101312N,Daughters of Sarah Nursing Home Co Inc,Washington Ave And Rapp Rd,,Albany,New York,12203,,,,,New York,,Not for Profit Corporation,42.699898,-73.851563,"(42.699898, -73.851563)"
831,Sunnyview Hospital and Rehabilitation Center,HOSP,Hospital,01/01/1901,1270 Belmont Avenue,,Schenectady,New York,12308,5183824500,,,46,Schenectady,4,Capital District Regional Office,,,4601004H,Sunnyview Hospital and Rehabilitation Center Inc,1270 Belmont Avenue,,Schenectady,New York,12308,St. Peter's Health Partners,315 South Manning Boulevard,,Albany,New York,12208,Not for Profit Corporation,42.82206,-73.913651,"(42.82206, -73.913651)"
4494,Crouse Community Center Inc,NH,Residential Health Care Facility - SNF,08/09/1991,101 South Street,,Morrisville,New York,13408,3156849595,,,26,Madison,3,Central New York Regional Office,,,2623300N,Crouse Community Center Inc,101 South Street,,Morrisville,New York,13408,,,,,New York,,Not for Profit Corporation,42.89389,-75.638451,"(42.89389, -75.638451)"
300,Seneca Health Care Center,NH,Residential Health Care Facility - SNF,01/01/1901,2987 Seneca Street,,West Seneca,New York,14224,7168280500,,,14,Erie,1,Western Regional Office - Buffalo,,,1474301N,Seneca Health Care Center LLC,"360 Delaware Avenue, Suite 400",,Buffalo,New York,14202,,,,,New York,,LLC,42.83955,-78.782463,"(42.83955, -78.782463)"
704,St Anthony Community Hospital,HOSP,Hospital,01/01/1901,15 Maple Avenue,,Warwick,New York,10990,8459862276,,,35,Orange,6,Metropolitan Area Regional Office - New Rochelle,,,3529000H,Franciscan Sisters of the Poor Inc,15-19 Maple Avenue,,Warwick,New York,10990,Bon Secours Charity Health System Inc.,255 Lafayette Avenue,,Suffern,New York,10901,Not for Profit Corporation,41.260586,-74.357185,"(41.260586, -74.357185)"
1404,Concord Nursing and Rehabilitation Center,NH,Residential Health Care Facility - SNF,01/01/1901,300 Madison Street,,Brooklyn,New York,11216,7186367500,7186367518,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001348N,Concord Nursing Home Inc,300 Madison Street,,Brooklyn,New York,11216,,,,,New York,,Not for Profit Corporation,40.68515,-73.946304,"(40.68515, -73.946304)"
9710,"Great South Bay Endoscopy Center, LLC",DTC,Diagnostic and Treatment Center,08/05/2014,260 Patchogue Yaphank Road,,East Patchogue,New York,11772,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5151209R,"Great South Bay Endoscopy Center, LLC","260 Patchogue Yaphank Road, Suite B",,East Patchogue,New York,11772,,,,,New York,,LLC,40.774773,-72.977829,"(40.774773, -72.977829)"
6911,NY Hotel Trades Council&Hotel Assoc of NYC Health/Midtown Clinic,DTC,Diagnostic and Treatment Center,08/22/2006,773-775 9th Avenue,,New York,New York,10019,2125861550,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002184R,"NY Hotel Trades Council&Hotel Association of NYC Health Ctr, Inc.","305 West 44th Street, 3rd Floor",,New York,New York,10036,,,,,New York,,Not for Profit Corporation,40.764542,-73.988243,"(40.764542, -73.988243)"
1128,Briarcliff Manor Center for Rehabilitation and Nursing Care,NH,Residential Health Care Facility - SNF,08/01/1979,620 Sleepy Hollow Road,,Briarcliff Manor,New York,10510,9149415100,9149414752,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,,,5931302N,Sapphire HC LLC,620 Sleepy Hollow Road,,Briarcliff Manor,New York,10510,,,,,New York,,LLC,41.123985,-73.835617,"(41.123985, -73.835617)"
1094,The Enclave at Rye Rehabilitation and Nursing Center,NH,Residential Health Care Facility - SNF,08/01/1980,1000 High St,,Port Chester,New York,10573,9149371200,,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,,,5906304N,Port Chester Operating LLC,180 Sylvan Avenue,,Englewood Cliffs,New York,76322512,,,,,New York,,LLC,40.993641,-73.677444,"(40.993641, -73.677444)"
1669,Margaret Tietz Nursing and Rehabilitation Center,NH,Residential Health Care Facility - SNF,01/01/1901,164-11 Chapin Parkway,,Jamaica,New York,11432,7182987800,7182628839,,7096,Queens,5,Metropolitan Area Regional Office - New York City,,,7003419N,"Chapin Acquisition I, LLC",225 Crossways Park Dr.,,Woodbury,New York,11797,,,,,New York,,LLC,40.714149,-73.801613,"(40.714149, -73.801613)"
1041,Cortlandt Healthcare,NH,Residential Health Care Facility - SNF,02/01/1979,110 Oregon Road,,Peekskill,New York,10566,9147399150,9147399155,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,,,5901307N,Cortlandt Operations LLC,c/o The LLC,1035 East 27th Street,Brooklyn,New York,11210,,,,,New York,,LLC,41.312695,-73.905264,"(41.312695, -73.905264)"
81,Salamanca Rehabilitation & Nursing Center,NH,Residential Health Care Facility - SNF,02/01/1989,451 Broad Street,,Salamanca,New York,14779,7169451800,,,4,Cattaraugus,1,Western Regional Office - Buffalo,,,0433303N,"Absolut Center for Nursing and Rehabilitation at Salamanca, LLC",451 Broad Street,,Salamanca,New York,14779,,,,,New York,,LLC,42.157581,-78.732101,"(42.157581, -78.732101)"
10134,Port Jefferson Ambulatory Surgery Center,DTC,Diagnostic and Treatment Center,02/13/2018,1500 Route 112,,Port Jefferson Station,New York,11776,6318285554,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5151210R,"Port Jefferson ASC, LLC",1500 Route 112,,Port Jefferson Station,New York,11776,,,,,New York,,LLC,40.913174,-73.030971,"(40.913174, -73.030971)"
350,Greene Meadows Nursing and Rehabilitation Center,NH,Residential Health Care Facility - SNF,12/29/1987,161 Jefferson Heights,,Catskill,New York,12414,5189439380,5189432306,,19,Greene,4,Capital District Regional Office,,,1953300N,"Kaaterskil Operating, LLC",161 Jefferson Heights,,Catskill,New York,12414,,,,,New York,,LLC,42.231789,-73.878349,"(42.231789, -73.878349)"
6158,"Buffalo Surgery Center,LLC",DTC,Diagnostic and Treatment Center,07/07/2000,3921 Sheridan Drive,,Amherst,New York,14226,7162506426,7162506565,,14,Erie,1,Western Regional Office - Buffalo,,,1401231R,Buffalo Surgery Center LLC,1515 Kensington Ave,,Buffalo,New York,14215,,,,,New York,,LLC,42.978713,-78.788207,"(42.978713, -78.788207)"
787,"Friedwald Center for Rehabilitation and Nursing, LLC",NH,Residential Health Care Facility - SNF,01/01/1991,475 New Hempstead Road,,New City,New York,10956,8453547000,,,43,Rockland,6,Metropolitan Area Regional Office - New Rochelle,,,4350305N,"Friedwald Center for Rehabilitation and Nursing, LLC",475 Hempstead Road,,New City,New York,10956,,,,,New York,,LLC,41.149361,-74.031448,"(41.149361, -74.031448)"
1309,Interfaith Medical Center,HOSP,Hospital,04/24/1980,1545 Atlantic Avenue,,Brooklyn,New York,11213,7189357000,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001046H,Interfaith Medical Center,555 Prospect Place,,Brooklyn,New York,11238,"One Brooklyn Health System, Inc.",1 Brookdale Plaza,Care of Alex Rovt Chairman of the Board,Brooklyn,New York,11212,Not for Profit Corporation,40.67794,-73.937515,"(40.67794, -73.937515)"
387,"Avon Nursing Home, LLC",NH,Residential Health Care Facility - SNF,02/01/1980,215 Clinton Street,,Avon,New York,14414,5852262225,,,25,Livingston,2,Western Regional Office - Rochester,,,2520301N,"Avon Nursing Home, LLC",215 Clinton Street,,Avon,New York,14414,,,,,New York,,LLC,42.907703,-77.738251,"(42.907703, -77.738251)"
755,Samaritan Hospital - St. Mary's Campus,HOSP,Hospital,08/01/1979,1300 Massachusetts Avenue,,Troy,New York,12180,5182685000,,,41,Rensselaer,4,Capital District Regional Office,Samaritan Hospital,756,4102002H,Samaritan Hospital of Troy NY Inc,2215 Burdett Avenue,,Troy,New York,12180,St. Peter's Health Partners,315 South Manning Boulevard,,Albany,New York,12208,Not for Profit Corporation,42.743382,-73.675735,"(42.743382, -73.675735)"
10323,Lourdes Mobile Dental Van 2,,Mobile Hospital Extension Clinic,08/22/2019,219 Front Street,,Binghamton,New York,13905,6075844552,,,3,Broome,3,Central New York Regional Office,Our Lady of Lourdes Memorial Hospital Inc,43,0301001H,Our Lady of Lourdes Memorial Hospital Inc,169 Riverside Drive,,Binghamton,New York,13905,,,,,New York,,Not for Profit Corporation,,,
9883,The Children's Health Center of the New York Foundling,DTC,Diagnostic and Treatment Center,12/11/2015,170 Brown Place,,Bronx,New York,10454,,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000286R,The New York Foundling Hospital,590 Avenue of the Americas,,New York,New York,10011,,,,,New York,,Not for Profit Corporation,40.806316,-73.920898,"(40.806316, -73.920898)"
1403,Boro Park Center for Rehabilitation and Healthcare,NH,Residential Health Care Facility - SNF,01/01/1901,4915 10th Ave,,Brooklyn,New York,11219,7188513700,7189726120,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001394N,"Boro Park Operating Co, LLC",4915 Tenth Avenue,,Brooklyn,New York,11219,,,,,New York,,LLC,40.638924,-73.998734,"(40.638924, -73.998734)"
6253,Center for Ambulatory Surgery LLC,DTC,Diagnostic and Treatment Center,06/27/2001,550 Orchard Park Rd,,West Seneca,New York,14224,7166774400,,,14,Erie,1,Western Regional Office - Buffalo,,,1474201R,Center for Ambulatory Surgery LLC,550 Orchard Park Rd,,West Seneca,New York,14224,,,,,New York,,LLC,42.832264,-78.779503,"(42.832264, -78.779503)"
34,Allegany County Department of Health,DTC,Diagnostic and Treatment Center,09/27/1979,Court House,,Belmont,New York,14813,5852689250,,,2,Allegany,1,Western Regional Office - Buffalo,,,0221201R,Allegany County Department of Health,County Office Building,,Belmont,New York,14813,,,,,New York,,County,42.224958,-78.033314,"(42.224958, -78.033314)"
4533,St Marys Center Inc,NH,Residential Health Care Facility - SNF,08/25/1992,516 West 126th Street,,New York,New York,10027,2126621826,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002349N,St Marys Center Inc,516 West 126th Street,,Ny,New York,10027,,,,,New York,,Not for Profit Corporation,40.81459,-73.956184,"(40.81459, -73.956184)"
1700,"Woodcrest Rehabilitation & Residential Health Care Center., LLC",NH,Residential Health Care Facility - SNF,01/01/1901,119-09 26th Avenue,,College Point,New York,11354,7187626100,,,7096,Queens,5,Metropolitan Area Regional Office - New York City,,,7003336N,"Woodcrest Rehabilitation & Residential Health Care Ctr, LLC",119-09 26th Avenue,,College Point,New York,11354,,,,,New York,,LLC,40.77457,-73.848305,"(40.77457, -73.848305)"
